xtf_id,Date,Power,Inclination,Orientation,PlantCategory,ElectricityProductionPlantR
detail_1875,2015-05-01,43.04,,,,55662
detail_1876,2017-05-10,3.72,,,,55735
detail_1877,2017-12-22,61.37,,,,56095
detail_1878,2013-12-11,66.04,,,,56302
detail_1879,2021-08-16,25.5,,,,55752
detail_1880,2014-09-01,7.08,,,,55895
detail_1881,2013-07-25,57.12,,,,55952
detail_1882,2013-07-25,16.83,,,,55952
detail_1883,2016-09-15,21.84,,,,55952
detail_1884,2013-12-07,5.2,,,,55807
detail_1885,2015-09-01,25,,,,60357
detail_1886,2021-02-16,20.01,,,,56078
detail_1887,2012-06-29,5.04,,,,55839
detail_1888,2015-09-29,329.53,,,,56173
detail_1889,2015-12-07,45.08,,,,56173
detail_1890,2017-04-21,9.72,,,,56173
detail_1891,2020-03-12,94.86,,,,56009
detail_1892,2013-12-13,5.2,,,,55843
detail_1893,2016-11-09,2.24,,,,55843
detail_1894,2017-12-21,18.09,,,,55869
detail_1895,2015-08-28,6.48,,,,55969
detail_1896,2015-01-30,5.55,,,,56080
detail_1897,2020-11-11,3.06,,,,56138
detail_1898,2018-06-15,3.83,,,,56322
detail_1899,2019-07-22,2.76,,,,56150
detail_1900,2015-03-20,118.56,,,,56046
detail_1901,2014-10-23,44.2,,,,56046
detail_1902,2017-03-15,21.46,,,,56075
detail_1903,2017-04-02,3.06,,,,56154
detail_1904,2019-07-02,45.98,,,,56101
detail_1905,2014-12-11,22.68,,,,56194
detail_1906,2013-12-20,30.63,,,,56241
detail_1907,2015-09-30,112.32,,,,56155
detail_1908,2017-12-07,2.48,,,,56197
detail_1909,2014-03-28,10.73,,,,56159
detail_1910,2013-12-20,16.64,,,,56344
detail_1911,2019-03-22,9.76,,,,62510
detail_1912,2020-04-30,13.86,,,,56219
detail_1913,2014-08-19,15.12,,,,56229
detail_1914,2020-05-12,15.6,,,,56603
detail_1915,2015-07-17,56.16,,,,56234
detail_1916,2021-09-06,10.26,,,,56811
detail_1917,2014-09-13,19.76,,,,56363
detail_1918,2019-09-23,4.34,,,,56478
detail_1919,2016-06-01,16.38,,,,56251
detail_1920,2015-07-31,10.8,,,,56294
detail_1921,2020-09-17,47.36,,,,56291
detail_1922,2014-06-24,27,,,,56399
detail_1923,2015-05-18,27,,,,56398
detail_1924,2017-04-21,53.08,,,,56364
detail_1925,2018-05-04,1.53,,,,57010
detail_1926,2014-09-11,48.88,,,,56604
detail_1927,2017-01-12,4.64,,,,56546
detail_1928,2013-07-30,2.3,,,,56975
detail_1929,2016-09-16,112.32,,,,56744
detail_1930,2013-11-25,3.06,,,,56611
detail_1931,2016-10-10,3.5,,,,56674
detail_1932,2018-09-26,15.64,,,,56775
detail_1933,2019-10-25,6.6,,,,56639
detail_1934,2018-07-26,3.84,,,,56701
detail_1935,2020-03-03,0.26,,,,56870
detail_1936,2013-04-01,7.07,,,,56865
detail_1937,2017-06-29,14,,,,57265
detail_1938,2013-12-19,75.79,,,,56991
detail_1939,2016-09-08,58.3,,,,56917
detail_1940,2020-08-17,44.16,,,,56917
detail_1941,2015-03-19,19.08,,,,57019
detail_1942,2016-01-23,34.17,,,,57026
detail_1943,2018-11-05,33.55,,,,57026
detail_1944,2016-03-30,74.52,,,,57088
detail_1945,2018-06-26,23.1,,,,57505
detail_1946,2020-11-04,27.2,,,,57505
detail_1947,2020-06-22,18.65,,,,57497
detail_1948,2013-05-17,2.7,,,,57213
detail_1949,2014-12-17,11.22,,,,57191
detail_1950,2013-12-02,7.65,,,,57191
detail_1951,2012-08-24,2.93,,,,57061
detail_1952,2015-09-28,8.77,,,,57233
detail_1953,2012-07-15,4.48,,,,57144
detail_1954,2016-03-31,169.87,,,,57408
detail_1955,2018-09-10,11.1,,,,57300
detail_1956,2014-12-18,6,,,,57171
detail_1957,2017-07-26,2.56,,,,57248
detail_1958,2019-11-14,227.75,,,,57226
detail_1959,2018-07-26,10.2,,,,57400
detail_1960,2013-12-27,36.29,,,,57469
detail_1961,2016-10-24,7.95,,,,57273
detail_1962,2012-09-27,5.1,,,,57279
detail_1963,2014-10-30,474.4,,,,57214
detail_1964,2018-12-12,4.08,,,,57567
detail_1965,2013-06-28,18.48,,,,57308
detail_1966,2020-04-17,5.3,,,,57395
detail_1967,2016-01-28,86.02,,,,57458
detail_1968,2014-11-04,23.1,,,,57321
detail_1969,2019-06-24,13.02,,,,57502
detail_1970,2013-09-14,24.96,,,,57382
detail_1971,2016-06-02,74.52,,,,57429
detail_1972,2016-05-23,2.97,,,,57537
detail_1973,2015-09-24,15.12,,,,57623
detail_1974,2017-05-04,7.8,,,,75854
detail_1975,2019-03-29,21.96,,,,57496
detail_1976,2016-06-17,20.25,,,,57666
detail_1977,2018-06-21,6.6,,,,60353
detail_1978,2014-06-07,14.85,,,,57744
detail_1979,2014-06-26,20.5,,,,57598
detail_1980,2021-02-26,81.25,,,,57598
detail_1981,2015-03-24,11.97,,,,57662
detail_1982,2020-07-24,11.4,,,,57972
detail_1983,2019-03-15,4.64,,,,57683
detail_1984,2014-09-03,28.35,,,,57963
detail_1985,2012-11-22,14.5,,,,57669
detail_1986,2015-03-31,101.49,,,,57668
detail_1987,2018-10-10,3.05,,,,57757
detail_1988,2012-12-31,13.72,,,,57943
detail_1989,2018-12-17,21.6,,,,57841
detail_1990,2021-12-14,0.08,,,,57841
detail_1991,2014-06-23,3.5,,,,57920
detail_1992,2015-09-26,13.77,,,,58096
detail_1993,2013-11-06,3.24,,,,58077
detail_1994,2019-12-12,3.7,,,,58046
detail_1995,2019-07-17,30.69,,,,58302
detail_1996,2015-09-08,7.85,,,,60439
detail_1997,2018-10-30,7.04,,,,58354
detail_1998,2013-10-31,27,,,,58374
detail_1999,2015-03-26,6.14,,,,58199
detail_2000,2017-06-15,6.54,,,,58211
detail_2001,2020-02-20,3.41,,,,58730
detail_2002,2015-12-10,7.35,,,,58532
detail_2003,2020-12-23,95.1,,,,58307
detail_2004,2020-04-20,11.1,,,,58410
detail_2005,2017-12-06,10.62,,,,58421
detail_2006,2014-05-19,2.07,,,,59054
detail_2007,2012-12-20,10.4,,,,59373
detail_2008,2016-11-16,8.12,,,,58503
detail_2009,2017-12-19,6.86,,,,65329
detail_2010,2020-03-30,4.65,,,,58397
detail_2011,2015-03-31,5.7,,,,59480
detail_2012,2015-03-30,72.8,,,,58550
detail_2013,2017-06-30,3.6,,,,59034
detail_2014,2014-09-30,24.25,,,,58500
detail_2015,2014-12-19,85.8,,,,58617
detail_2016,2015-03-24,39,,,,58609
detail_2017,2013-08-13,11.99,,,,58715
detail_2018,2014-11-04,14,,,,58651
detail_2019,2014-11-14,155.09,,,,58546
detail_2020,2013-12-04,36,,,,58657
detail_2021,2016-02-15,54.4,,,,58719
detail_2022,2015-09-19,41.31,,,,58805
detail_2023,2013-12-11,96.02,,,,58805
detail_2024,2021-10-18,15.75,,,,58805
detail_2025,2020-06-04,3.58,,,,58691
detail_2026,2012-09-28,35.28,,,,65020
detail_2027,2013-12-20,31.2,,,,58859
detail_2028,2015-04-16,3.63,,,,61238
detail_2029,2013-07-25,6.5,,,,58747
detail_2030,2013-05-06,4.62,,,,58830
detail_2031,2015-12-08,59.28,,,,58786
detail_2032,2015-03-19,216.84,,,,58867
detail_2033,2012-11-25,1.28,,,,59039
detail_2034,2017-02-21,5.3,,,,59039
detail_2035,2020-01-28,58.59,,,,58835
detail_2036,2017-05-24,7.95,,,,59708
detail_2037,2018-09-01,6.63,,,,59708
detail_2038,2013-10-08,6,,,,59030
detail_2039,2019-10-11,11.29,,,,59015
detail_2040,2015-01-08,152.88,,,,59194
detail_2041,2017-08-02,6.38,,,,59366
detail_2042,2016-04-20,7.85,,,,59470
detail_2043,2020-11-26,51.45,,,,59053
detail_2044,2020-01-23,9.36,,,,59042
detail_2045,2019-06-24,5.52,,,,59507
detail_2046,2014-03-06,7.02,,,,59178
detail_2047,2015-09-21,79.82,,,,59228
detail_2048,2017-08-30,0.78,,,,59228
detail_2049,2015-03-26,4.56,,,,59433
detail_2050,2013-04-30,2.08,,,,59433
detail_2051,2020-11-27,44.16,,,,59530
detail_2052,2017-12-08,14.25,,,,59205
detail_2053,2013-09-27,155,,,,59138
detail_2054,2016-03-29,3,,,,59293
detail_2055,2015-12-22,33.2,,,,59157
detail_2056,2016-03-25,12.85,,,,59157
detail_2057,2015-03-26,256.88,,,,59501
detail_2058,2013-10-28,30.61,,,,59349
detail_2059,2012-12-20,6,,,,59483
detail_2060,2012-12-15,58.65,,,,61184
detail_2061,2020-06-18,7.15,,,,59331
detail_2062,2021-01-14,28.5,,,,60705
detail_2063,2013-05-28,1.8,,,,59673
detail_2064,2017-07-06,2.75,,,,59406
detail_2065,2013-12-03,3.98,,,,59461
detail_2066,2022-10-21,0.83,,,,59560
detail_2067,2016-12-13,2,,,,59622
detail_2068,2015-09-24,418.6,,,,59472
detail_2069,2020-01-14,27.9,,,,59472
detail_2070,2014-05-22,3.36,,,,59735
detail_2071,2017-03-31,42.92,,,,59581
detail_2072,2013-03-26,9.69,,,,59683
detail_2073,2013-07-12,4,,,,59642
detail_2074,2020-10-09,194.48,,,,59722
detail_2075,2015-03-23,18.36,,,,65391
detail_2076,2015-07-28,12.38,,,,59785
detail_2077,2013-04-19,38.74,,,,60011
detail_2078,2019-07-22,3.72,,,,59803
detail_2079,2014-12-23,125.32,,,,59969
detail_2080,2014-05-23,216.84,,,,64952
detail_2081,2013-06-24,14.03,,,,59914
detail_2082,2013-12-20,143,,,,59872
detail_2083,2013-12-06,20.4,,,,60588
detail_2084,2014-06-01,2.12,,,,59910
detail_2085,2020-11-20,1.59,,,,59938
detail_2086,2016-07-25,5.04,,,,59937
detail_2087,2018-11-26,3.42,,,,60355
detail_2088,2019-07-04,2.79,,,,59984
detail_2089,2018-07-24,5.1,,,,60046
detail_2090,2015-03-25,10.92,,,,60173
detail_2091,2013-05-27,9.88,,,,60173
detail_2092,2013-04-17,2.75,,,,60266
detail_2093,2018-11-29,6.1,,,,60224
detail_2094,2019-06-04,9.84,,,,60302
detail_2095,2013-03-11,1362.92,,,,58882
detail_2096,2015-12-23,71.82,,,,58962
detail_2097,2013-03-22,6,,,,58955
detail_2098,2015-08-19,1.4,,,,58945
detail_2099,2014-07-04,1.77,,,,58945
detail_2100,2015-01-06,48.1,,,,58958
detail_2101,2013-08-09,41.31,,,,58958
detail_2102,2015-03-23,4.85,,,,58927
detail_2103,2015-10-01,2.6,,,,58919
detail_2104,2016-10-24,3.36,,,,83420
detail_2105,2017-05-24,0.65,,,,60380
detail_2106,2018-10-19,58.8,,,,60661
detail_2107,2012-12-12,23.37,,,,60524
detail_2108,2018-03-14,34.02,,,,60841
detail_2109,2015-03-26,106.59,,,,60415
detail_2110,2013-06-07,63.2,,,,60315
detail_2111,2015-09-30,219.6,,,,60315
detail_2112,2014-04-27,3.63,,,,67863
detail_2113,2015-11-09,5.4,,,,60519
detail_2114,2014-08-14,2.75,,,,60519
detail_2115,2018-01-31,3.72,,,,60441
detail_2116,2017-06-16,2.9,,,,60441
detail_2117,2019-08-14,14.82,,,,60557
detail_2118,2015-02-25,12.51,,,,60673
detail_2119,2014-08-28,15.75,,,,60522
detail_2120,2013-02-26,1.67,,,,78641
detail_2121,2016-04-14,19.95,,,,60685
detail_2122,2013-06-12,3.24,,,,60665
detail_2123,2019-04-12,4.96,,,,60633
detail_2124,2021-04-16,8.14,,,,60683
detail_2125,2014-12-05,4.92,,,,60721
detail_2126,2015-09-14,2.57,,,,60721
detail_2127,2013-10-25,184.44,,,,60941
detail_2128,2020-01-24,5.4,,,,60843
detail_2129,2015-09-24,5.72,,,,60720
detail_2130,2017-01-11,19,,,,60820
detail_2131,2014-11-19,40.02,,,,60798
detail_2132,2017-08-18,45.14,,,,67100
detail_2133,2013-11-27,114.56,,,,67100
detail_2134,2013-12-17,7.5,,,,60881
detail_2135,2020-05-15,6.21,,,,60924
detail_2136,2019-05-07,5.22,,,,60956
detail_2137,2020-09-10,11.16,,,,60954
detail_2138,2013-09-06,3.12,,,,60977
detail_2139,2015-04-30,13.5,,,,61032
detail_2140,2017-06-07,21.84,,,,62908
detail_2141,2013-04-25,3.92,,,,61355
detail_2142,2020-12-16,241.06,,,,61100
detail_2143,2013-09-05,9.36,,,,62500
detail_2144,2016-11-21,9.88,,,,61409
detail_2145,2015-01-09,100.72,,,,62713
detail_2146,2015-12-31,65.4,,,,62713
detail_2147,2013-06-15,114.66,,,,61294
detail_2148,2015-03-11,151.2,,,,61294
detail_2149,2015-06-26,135.2,,,,61294
detail_2150,2017-02-16,14.58,,,,61281
detail_2151,2015-06-19,62.54,,,,61515
detail_2152,2015-09-15,12.95,,,,61351
detail_2153,2014-01-21,15.75,,,,61455
detail_2154,2015-03-28,17.68,,,,61455
detail_2155,2015-03-02,220.22,,,,61547
detail_2156,2017-03-31,336.01,,,,61547
detail_2157,2014-03-28,25.44,,,,61524
detail_2158,2013-11-29,17.64,,,,61544
detail_2159,2013-10-10,1.47,,,,61659
detail_2160,2018-11-20,6.48,,,,61832
detail_2161,2018-05-30,6.37,,,,61811
detail_2162,2013-12-30,2.16,,,,61863
detail_2163,2016-09-26,11,,,,62035
detail_2164,2016-09-19,51.15,,,,62041
detail_2165,2016-06-15,155.52,,,,62281
detail_2166,2013-08-30,118.32,,,,62281
detail_2167,2019-05-15,6.27,,,,69879
detail_2168,2014-12-12,7.2,,,,61980
detail_2169,2017-02-24,11.7,,,,62129
detail_2170,2015-12-22,13,,,,62084
detail_2171,2020-05-27,3.84,,,,62051
detail_2172,2015-03-30,10.08,,,,62308
detail_2173,2020-11-18,19.8,,,,62103
detail_2174,2016-09-02,148.46,,,,62122
detail_2175,2015-08-21,2.35,,,,62282
detail_2176,2013-06-28,1.75,,,,62183
detail_2177,2015-07-14,2,,,,62659
detail_2178,2014-12-02,2.28,,,,62659
detail_2179,2015-08-13,4.16,,,,62293
detail_2180,2016-11-15,12.98,,,,62221
detail_2181,2013-12-23,10.8,,,,62917
detail_2182,2014-12-08,180,,,,62389
detail_2183,2013-11-08,7.6,,,,62791
detail_2184,2017-05-25,12.26,,,,62614
detail_2185,2015-03-06,102.56,,,,63037
detail_2186,2020-04-23,6.6,,,,62826
detail_2187,2014-06-26,45.94,,,,62506
detail_2188,2020-08-18,11.2,,,,62469
detail_2189,2016-09-20,48.6,,,,62600
detail_2190,2017-03-30,73.53,,,,62750
detail_2191,2020-02-14,2.82,,,,64961
detail_2192,2021-05-27,6.89,,,,62912
detail_2193,2015-07-15,8.26,,,,62755
detail_2194,2014-11-14,2.13,,,,62755
detail_2195,2019-05-29,4.55,,,,62817
detail_2196,2016-06-23,16.5,,,,62766
detail_2197,2015-11-27,115.64,,,,62916
detail_2198,2012-03-15,5.33,,,,63109
detail_2199,2018-12-20,12,,,,63002
detail_2200,2023-06-21,13,,,,63522
detail_2201,2023-06-21,13,,,,63522
detail_2202,2016-03-18,56.05,,,,63025
detail_2203,2016-02-15,7.92,,,,63380
detail_2204,2014-09-15,2.48,,,,63015
detail_2205,2015-08-28,3,,,,63015
detail_2206,2018-11-14,11.51,,,,63110
detail_2207,2016-05-31,8.35,,,,63216
detail_2208,2018-03-29,11.69,,,,63261
detail_2209,2020-09-16,4.45,,,,64096
detail_2210,2015-03-30,62.4,,,,63610
detail_2211,2016-04-29,6.44,,,,63961
detail_2212,2015-07-08,4.5,,,,63552
detail_2213,2020-08-25,4.08,,,,63386
detail_2214,2015-07-11,18.36,,,,63381
detail_2215,2013-12-30,48.88,,,,63622
detail_2216,2015-06-25,40.43,,,,63574
detail_2217,2017-12-13,18.29,,,,63569
detail_2218,2015-12-01,51.29,,,,63535
detail_2219,2013-12-17,1.04,,,,63662
detail_2220,2014-11-21,8.75,,,,64296
detail_2221,2016-11-14,19.76,,,,64269
detail_2222,2017-09-21,280.11,,,,63786
detail_2223,2021-07-27,23.76,,,,64007
detail_2224,2015-09-08,104.69,,,,63645
detail_2225,2015-03-18,173.71,,,,63953
detail_2226,2014-12-03,352.08,,,,63726
detail_2227,2014-12-22,24.7,,,,63997
detail_2228,2020-10-14,9.3,,,,63818
detail_2229,2015-09-29,6.24,,,,63968
detail_2230,2015-03-27,18.87,,,,63804
detail_2231,2013-11-05,2.06,,,,64589
detail_2232,2017-12-13,27.3,,,,63862
detail_2233,2014-07-16,9.54,,,,63960
detail_2234,2014-03-22,30.16,,,,63945
detail_2235,2013-06-13,14.82,,,,64053
detail_2236,2017-03-31,13.5,,,,64255
detail_2237,2018-01-10,4.5,,,,64255
detail_2238,2015-02-24,146.55,,,,64313
detail_2239,2021-01-19,2.97,,,,64298
detail_2240,2016-08-11,6.89,,,,70782
detail_2241,2015-08-12,24.12,,,,64336
detail_2242,2022-03-03,165.65,,,,64340
detail_2243,2021-12-31,303.35,,,,64340
detail_2244,2015-11-06,4.07,,,,64391
detail_2245,2017-03-23,3.48,,,,64632
detail_2246,2017-06-29,4.72,,,,65497
detail_2247,2015-09-29,34.45,,,,64445
detail_2248,2013-07-31,7.75,,,,64706
detail_2249,2015-04-29,0.54,,,,65115
detail_2250,2020-03-27,47.75,,,,74833
detail_2251,2020-03-18,17.28,,,,74828
detail_2252,2016-11-08,747.04,,,,64593
detail_2253,2019-04-10,74.4,,,,64506
detail_2254,2015-08-20,26,,,,64508
detail_2255,2017-12-20,72.8,,,,64503
detail_2256,2015-09-18,122.98,,,,64607
detail_2257,2015-09-23,276.64,,,,64561
detail_2258,2016-03-09,4.85,,,,64525
detail_2259,2020-10-28,7.68,,,,64679
detail_2260,2015-02-24,6.63,,,,65142
detail_2261,2014-04-03,7.25,,,,64710
detail_2262,2019-07-12,9.6,,,,64621
detail_2263,2020-11-20,48.75,,,,64724
detail_2264,2016-03-22,137.94,,,,67522
detail_2265,2021-01-10,116.8,,,,65028
detail_2266,2021-01-10,116.8,,,,65028
detail_2267,2014-07-11,10.97,,,,64702
detail_2268,2017-05-27,18.59,,,,65029
detail_2269,2014-10-09,6.56,,,,64818
detail_2270,2014-11-12,7.85,,,,65045
detail_2271,2013-12-16,66.5,,,,64912
detail_2272,2013-12-13,12.72,,,,64817
detail_2273,2018-03-07,20.52,,,,65610
detail_2274,2020-05-20,7.13,,,,64815
detail_2275,2014-08-13,2.07,,,,65128
detail_2276,2016-08-27,125.97,,,,65537
detail_2277,2013-04-02,5.46,,,,65040
detail_2278,2013-12-18,6.56,,,,65929
detail_2279,2015-03-18,6.5,,,,65182
detail_2280,2018-12-11,301.8,,,,65172
detail_2281,2013-12-16,9.07,,,,65251
detail_2282,2020-02-21,25.62,,,,66058
detail_2283,2020-03-20,50.63,,,,66058
detail_2284,2016-12-07,19.38,,,,65301
detail_2285,2022-05-05,0.33,,,,65431
detail_2286,2013-05-03,2.92,,,,65433
detail_2287,2020-06-24,3.47,,,,65433
detail_2288,2016-07-12,3.27,,,,65389
detail_2289,2018-07-23,1.46,,,,65410
detail_2290,2016-05-10,21.42,,,,65392
detail_2291,2015-06-24,64.98,,,,65674
detail_2292,2014-08-04,53.82,,,,65539
detail_2293,2016-04-14,6.12,,,,65708
detail_2294,2019-11-25,5.94,,,,65636
detail_2295,2015-12-11,14.04,,,,65550
detail_2296,2014-07-01,9.36,,,,65611
detail_2297,2014-09-13,13.8,,,,65822
detail_2298,2015-09-29,124.54,,,,65788
detail_2299,2018-01-30,5.87,,,,76139
detail_2300,2019-11-08,36.98,,,,65743
detail_2301,2020-03-02,9,,,,65768
detail_2302,2020-10-22,91.12,,,,65795
detail_2303,2015-03-27,141.78,,,,65795
detail_2304,2016-05-23,41.4,,,,65795
detail_2305,2019-08-16,117.8,,,,69371
detail_2306,2017-07-18,5.4,,,,65789
detail_2307,2015-09-25,3.24,,,,65821
detail_2308,2016-03-11,1.23,,,,65809
detail_2309,2017-04-14,47,,,,65897
detail_2310,2019-12-20,110.5,,,,65866
detail_2311,2014-10-07,72.9,,,,65866
detail_2312,2015-09-29,186.06,,,,65974
detail_2313,2018-06-21,65.98,,,,66278
detail_2314,2019-09-10,85.8,,,,66278
detail_2315,2019-08-23,118.3,,,,66278
detail_2316,2013-07-04,3.96,,,,66023
detail_2317,2017-06-20,57.75,,,,66057
detail_2318,2020-08-11,11.78,,,,66093
detail_2319,2016-12-01,14.58,,,,66164
detail_2320,2014-11-20,224.91,,,,66466
detail_2321,2014-02-13,5.3,,,,66436
detail_2322,2015-03-23,5.67,,,,66436
detail_2323,2016-03-31,8.1,,,,66882
detail_2324,2013-11-27,1.34,,,,66177
detail_2325,2016-10-24,2.12,,,,66325
detail_2326,2020-01-16,3.02,,,,66325
detail_2327,2020-09-18,138.24,,,,66323
detail_2328,2014-06-18,2.04,,,,66339
detail_2329,2017-11-08,4.02,,,,66584
detail_2330,2021-03-04,7.92,,,,66363
detail_2331,2014-05-01,1.06,,,,66283
detail_2332,2020-04-17,9.92,,,,66291
detail_2333,2016-03-11,21.38,,,,66385
detail_2334,2015-09-24,3.79,,,,66888
detail_2335,2017-05-16,7.7,,,,66888
detail_2336,2014-09-18,5.04,,,,66566
detail_2337,2015-02-13,40.04,,,,66626
detail_2338,2017-12-12,25.52,,,,66538
detail_2339,2016-07-22,15.12,,,,66563
detail_2340,2014-05-21,0.39,,,,66591
detail_2341,2014-12-18,46.31,,,,67065
detail_2342,2013-04-11,64.26,,,,67065
detail_2343,2018-08-02,2.79,,,,66722
detail_2344,2013-12-23,13.26,,,,66687
detail_2345,2016-07-13,71.76,,,,67232
detail_2346,2016-11-30,45.9,,,,66795
detail_2347,2014-05-20,68.12,,,,66900
detail_2348,2018-03-29,14.37,,,,68759
detail_2349,2017-04-12,2.01,,,,67150
detail_2350,2017-01-18,13.52,,,,66822
detail_2351,2018-07-10,21.6,,,,66972
detail_2352,2019-07-04,2.84,,,,67115
detail_2353,2015-09-29,74.88,,,,67114
detail_2354,2013-11-15,7.65,,,,67138
detail_2355,2017-07-13,3.15,,,,67035
detail_2356,2014-09-29,119.34,,,,67217
detail_2357,2019-08-23,156.24,,,,67217
detail_2358,2020-08-11,3.55,,,,67137
detail_2359,2024-05-29,0.13,,,,67059
detail_2360,2014-03-28,2.65,,,,67173
detail_2361,2018-07-11,52.44,,,,67136
detail_2362,2014-06-06,4.94,,,,67068
detail_2363,2015-03-25,5,,,,67252
detail_2364,2015-09-03,2.85,,,,67252
detail_2365,2020-06-05,4.3,,,,67305
detail_2366,2019-06-13,7.32,,,,67791
detail_2367,2020-05-31,6.93,,,,68217
detail_2368,2017-09-06,5.31,,,,68217
detail_2369,2014-06-14,2.12,,,,67788
detail_2370,2020-03-26,17.28,,,,68184
detail_2371,2017-11-27,33.95,,,,67838
detail_2372,2014-11-08,1.06,,,,67607
detail_2373,2015-03-26,75,,,,67662
detail_2374,2016-11-02,3.36,,,,67710
detail_2375,2013-08-13,37.7,,,,67958
detail_2376,2013-08-29,34.32,,,,67958
detail_2377,2014-03-06,34.32,,,,67958
detail_2378,2014-10-31,10.5,,,,67815
detail_2379,2020-03-07,987.35,,,,68579
detail_2380,2014-05-22,4.59,,,,67804
detail_2381,2020-06-30,24.78,,,,68006
detail_2382,2020-08-26,15.3,,,,89481
detail_2383,2018-10-16,11.8,,,,89481
detail_2384,2015-09-14,7.95,,,,67981
detail_2385,2019-02-17,6.03,,,,68046
detail_2386,2019-07-12,9.9,,,,68364
detail_2387,2013-12-20,3,,,,68097
detail_2388,2021-02-05,2.52,,,,68289
detail_2389,2018-10-01,9.44,,,,68336
detail_2390,2018-12-14,80.46,,,,68258
detail_2391,2017-08-18,1,,,,68758
detail_2392,2012-03-30,3.04,,,,68748
detail_2393,2013-04-29,3.76,,,,68748
detail_2394,2013-04-29,0.19,,,,68748
detail_2395,2014-12-16,3.24,,,,68107
detail_2396,2020-03-27,5.4,,,,68155
detail_2397,2014-06-27,2.3,,,,68296
detail_2398,2015-03-31,8.4,,,,68516
detail_2399,2016-09-16,8.48,,,,69352
detail_2400,2013-12-19,30.6,,,,73769
detail_2401,2020-08-25,60.48,,,,68402
detail_2402,2016-01-25,44.72,,,,68502
detail_2403,2016-03-09,3.47,,,,68371
detail_2404,2015-07-21,3.75,,,,69134
detail_2405,2016-08-15,3.64,,,,68873
detail_2406,2020-10-22,8.8,,,,68598
detail_2407,2014-07-25,6,,,,68590
detail_2408,2017-10-31,5.8,,,,68732
detail_2409,2013-09-04,3.18,,,,68609
detail_2410,2018-08-31,15.6,,,,68668
detail_2411,2014-02-14,39.27,,,,68761
detail_2412,2021-06-23,101.64,,,,68744
detail_2413,2015-05-18,1.56,,,,68857
detail_2414,2017-01-23,124.8,,,,68861
detail_2415,2015-03-30,124.44,,,,68782
detail_2416,2016-01-04,13.77,,,,68797
detail_2417,2019-06-04,62.22,,,,69146
detail_2418,2015-07-21,16.26,,,,68900
detail_2419,2015-03-27,1.53,,,,68952
detail_2420,2016-09-16,148.5,,,,69052
detail_2421,2014-06-10,4.08,,,,68995
detail_2422,2015-06-23,5.4,,,,68995
detail_2423,2016-08-04,71.5,,,,68981
detail_2424,2014-10-01,3.8,,,,68992
detail_2425,2016-01-12,9.88,,,,69045
detail_2426,2020-02-28,7.2,,,,69121
detail_2427,2014-08-07,36.38,,,,69256
detail_2428,2013-11-02,8.37,,,,69132
detail_2429,2019-07-17,50.07,,,,69404
detail_2430,2017-09-04,0.2,,,,77434
detail_2431,2017-09-04,24.44,,,,77434
detail_2432,2014-05-20,0.24,,,,69213
detail_2433,2016-09-30,5.18,,,,69213
detail_2434,2019-03-29,8.4,,,,69074
detail_2435,2018-11-27,10.05,,,,86622
detail_2436,2018-09-30,19.2,,,,69175
detail_2437,2020-09-17,86.13,,,,69358
detail_2438,2017-09-29,17.62,,,,69855
detail_2439,2014-06-10,3.06,,,,69380
detail_2440,2015-10-30,3.3,,,,69380
detail_2441,2019-04-24,3.47,,,,71073
detail_2442,2014-12-10,3.12,,,,71073
detail_2443,2015-12-07,10.8,,,,69766
detail_2444,2019-01-15,4.8,,,,69480
detail_2445,2017-01-25,5.76,,,,69492
detail_2446,2014-04-28,73.84,,,,69728
detail_2447,2020-07-01,920,,,,69728
detail_2448,2014-08-27,3,,,,69596
detail_2449,2015-06-10,4.4,,,,71260
detail_2450,2015-01-14,4.32,,,,69598
detail_2451,2014-10-13,28.98,,,,69744
detail_2452,2016-09-07,2.88,,,,69745
detail_2453,2014-07-24,48.29,,,,69820
detail_2454,2017-07-03,8.12,,,,70010
detail_2455,2020-05-14,27.54,,,,69893
detail_2456,2014-10-30,10.2,,,,70000
detail_2457,2014-06-05,61.2,,,,69998
detail_2458,2016-04-26,18.36,,,,69943
detail_2459,2019-07-09,4.8,,,,71346
detail_2460,2015-05-23,7.8,,,,69974
detail_2461,2019-07-26,18.9,,,,69985
detail_2462,2015-03-10,9,,,,70021
detail_2463,2014-04-25,3.51,,,,69947
detail_2464,2014-01-20,66.3,,,,70441
detail_2465,2019-10-17,39.6,,,,70054
detail_2466,2018-03-31,32.03,,,,70054
detail_2467,2018-03-29,442.8,,,,70880
detail_2468,2020-10-07,120.36,,,,70111
detail_2469,2021-03-09,21.6,,,,70200
detail_2470,2015-09-14,38.48,,,,70224
detail_2471,2013-12-18,23.29,,,,70203
detail_2472,2014-03-13,1,,,,70212
detail_2473,2014-10-30,2.16,,,,70282
detail_2474,2015-11-10,5,,,,70280
detail_2475,2015-03-25,16.8,,,,71152
detail_2476,2017-10-31,83.03,,,,70263
detail_2477,2014-04-23,3.71,,,,70422
detail_2478,2014-12-19,45.5,,,,70533
detail_2479,2016-04-12,45.6,,,,70676
detail_2480,2016-01-22,4.95,,,,73307
detail_2481,2019-10-03,2.62,,,,73303
detail_2482,2020-06-30,10.24,,,,70430
detail_2483,2014-10-22,5.4,,,,70846
detail_2484,2015-03-10,2.16,,,,70846
